==PROF== Target process 6537 terminated before first instrumented API call.
==PROF== Connected to process 6535 (/opt/conda/bin/python3.8)
==PROF== Target process 6641 terminated before first instrumented API call.
==PROF== Target process 6721 terminated before first instrumented API call.
==PROF== Target process 6601 terminated before first instrumented API call.
==PROF== Target process 6681 terminated before first instrumented API call.
==PROF== Disconnected from process 6535
==PROF== Target process 6782 terminated before first instrumented API call.
==PROF== Connected to process 6781 (/opt/conda/bin/python3.8)
==PROF== Target process 6925 terminated before first instrumented API call.
==PROF== Target process 6885 terminated before first instrumented API call.
==PROF== Target process 6965 terminated before first instrumented API call.
==PROF== Target process 6845 terminated before first instrumented API call.
==PROF== Disconnected from process 6781
==PROF== Target process 7026 terminated before first instrumented API call.
==PROF== Connected to process 7025 (/opt/conda/bin/python3.8)
==PROF== Target process 7129 terminated before first instrumented API call.
==PROF== Target process 7209 terminated before first instrumented API call.
==PROF== Target process 7089 terminated before first instrumented API call.
==PROF== Target process 7169 terminated before first instrumented API call.
==PROF== Disconnected from process 7025
==PROF== Creating report from application replay data: 0%.....................100%
==PROF== Report: /src/main/cache/ResNet50_1GPUStats.ncu-rep
"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"10","6535","python3.8","127.0.0.1","6773  ""<default domain>:MeanBackward1, seq = 706:none:none:none:none:none:none""  ""<default domain>:aten::div:none:none:none:none:none:none""  ""<default domain>:aten::div:none:none:none:none:none:none"" ","","void at::native::unrolled_elementwise_kernel<at::native::MulScalarFunctor<float, float>, at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)","2021-Nov-01 09:55:10","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","98.93"
"11","6535","python3.8","127.0.0.1","6773  ""<default domain>:ReluBackward1, seq = 705:none:none:none:none:none:none""  ""<default domain>:aten::threshold_backward:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, void at::native::threshold_kernel_impl<float>(at::TensorIteratorBase &, T1, T1)::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:10","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","33.34"
"12","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnBatchNormBackward, seq = 703:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_batch_norm_backward:none:none:none:none:none:none"" ","","void cudnn::bn_bw_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(float, float, float, float, cudnnTensorStruct, const T1 *, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, float *, float *, const float *, const float *, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnBwPersistentState *, int, float, float, float, int, float, cudnnStatus_t *, bool)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","56.35"
"13","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","41.31"
"14","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","41.31"
"15","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 702:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","void cask_cudnn::computeOffsetsKernel<(bool)1, (bool)0>(cask_cudnn::ComputeOffsetsParams)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","36.15"
"16","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 702:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","cask_cudnn::computeBOffsetsKernel(cask_cudnn::ComputeBOffsetsParams)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","80.08"
"17","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 702:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","volta_scudnn_128x128_stridedB_medium_nn_v1","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","88.96"
"18","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 702:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","cask_cudnn::computeWgradSplitKOffsetsKernel(cask_cudnn::ComputeSplitKOffsetsParams)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","87.56"
"19","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 702:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","75.85"
